Time,Value
23:05:36.738.026,0
23:05:36.738.026,192
23:05:36.738.026,78
23:05:36.738.026,183
23:05:36.738.026,44
23:05:36.738.026,198
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,128
23:05:36.738.026,127
23:05:36.738.026,0
23:05:36.738.026,128
23:05:36.738.026,157
23:05:36.738.026,195
23:05:36.738.026,0
23:05:36.738.026,128
23:05:36.738.026,157
23:05:36.738.026,195
23:05:36.738.026,0
23:05:36.738.026,128
23:05:36.738.026,157
23:05:36.738.026,195
23:05:36.738.026,0
23:05:36.738.026,128
23:05:36.738.026,157
23:05:36.738.026,195
23:05:36.738.026,195
23:05:36.738.026,134
23:05:36.738.026,251
23:05:36.738.026,194
23:05:36.738.026,129
23:05:36.738.026,145
23:05:36.738.026,166
23:05:36.738.026,69
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,192
23:05:36.738.026,64
23:05:36.738.026,183
23:05:36.738.026,44
23:05:36.738.026,198
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,0
23:05:36.738.026,128
23:05:36.738.026,127
23:05:36.748.045,0
23:05:36.748.045,128
23:05:36.748.045,157
23:05:36.748.045,195
23:05:36.748.045,0
23:05:36.748.045,128
23:05:36.748.045,157
23:05:36.748.045,195
23:05:36.748.045,0
23:05:36.748.045,128
23:05:36.748.045,157
23:05:36.748.045,195
23:05:36.748.045,0
23:05:36.748.045,128
23:05:36.748.045,157
23:05:36.748.045,195
23:05:36.748.045,100
23:05:36.748.045,135
23:05:36.748.045,251
23:05:36.748.045,194
23:05:36.748.045,73
23:05:36.748.045,145
23:05:36.748.045,166
23:05:36.748.045,69
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,192
23:05:36.748.045,101
23:05:36.748.045,183
23:05:36.748.045,44
23:05:36.748.045,198
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,128
23:05:36.748.045,127
23:05:36.748.045,0
23:05:36.748.045,128
23:05:36.748.045,157
23:05:36.748.045,195
23:05:36.748.045,0
23:05:36.748.045,128
23:05:36.748.045,157
23:05:36.748.045,195
23:05:36.748.045,0
23:05:36.748.045,128
23:05:36.748.045,157
23:05:36.748.045,195
23:05:36.748.045,0
23:05:36.748.045,128
23:05:36.748.045,157
23:05:36.748.045,195
23:05:36.748.045,212
23:05:36.748.045,135
23:05:36.748.045,251
23:05:36.748.045,194
23:05:36.748.045,33
23:05:36.748.045,145
23:05:36.748.045,166
23:05:36.748.045,69
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,192
23:05:36.748.045,115
23:05:36.748.045,183
23:05:36.748.045,44
23:05:36.748.045,198
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,128
23:05:36.748.045,127
23:05:36.748.045,0
23:05:36.748.045,128
23:05:36.748.045,157
23:05:36.748.045,195
23:05:36.748.045,0
23:05:36.748.045,128
23:05:36.748.045,157
23:05:36.748.045,195
23:05:36.748.045,0
23:05:36.748.045,128
23:05:36.748.045,157
23:05:36.748.045,195
23:05:36.748.045,0
23:05:36.748.045,128
23:05:36.748.045,157
23:05:36.748.045,195
23:05:36.748.045,50
23:05:36.748.045,136
23:05:36.748.045,251
23:05:36.748.045,194
23:05:36.748.045,255
23:05:36.748.045,144
23:05:36.748.045,166
23:05:36.748.045,69
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,0
23:05:36.748.045,192
23:05:36.748.045,136
23:05:36.748.045,183
23:05:36.748.045,44
23:05:36.748.045,198
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,128
23:05:36.759.027,127
23:05:36.759.027,0
23:05:36.759.027,128
23:05:36.759.027,157
23:05:36.759.027,195
23:05:36.759.027,0
23:05:36.759.027,128
23:05:36.759.027,157
23:05:36.759.027,195
23:05:36.759.027,0
23:05:36.759.027,128
23:05:36.759.027,157
23:05:36.759.027,195
23:05:36.759.027,0
23:05:36.759.027,128
23:05:36.759.027,157
23:05:36.759.027,195
23:05:36.759.027,11
23:05:36.759.027,137
23:05:36.759.027,251
23:05:36.759.027,194
23:05:36.759.027,178
23:05:36.759.027,144
23:05:36.759.027,166
23:05:36.759.027,69
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,192
23:05:36.759.027,170
23:05:36.759.027,183
23:05:36.759.027,44
23:05:36.759.027,198
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,128
23:05:36.759.027,127
23:05:36.759.027,0
23:05:36.759.027,128
23:05:36.759.027,157
23:05:36.759.027,195
23:05:36.759.027,0
23:05:36.759.027,128
23:05:36.759.027,157
23:05:36.759.027,195
23:05:36.759.027,0
23:05:36.759.027,128
23:05:36.759.027,157
23:05:36.759.027,195
23:05:36.759.027,0
23:05:36.759.027,128
23:05:36.759.027,157
23:05:36.759.027,195
23:05:36.759.027,20
23:05:36.759.027,137
23:05:36.759.027,251
23:05:36.759.027,194
23:05:36.759.027,175
23:05:36.759.027,144
23:05:36.759.027,166
23:05:36.759.027,69
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,192
23:05:36.759.027,170
23:05:36.759.027,183
23:05:36.759.027,44
23:05:36.759.027,198
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,0
23:05:36.759.027,128
23:05:36.759.027,127
23:05:36.759.027,0
23:05:36.759.027,128
23:05:36.759.027,157
23:05:36.759.027,195
23:05:36.759.027,0
23:05:36.759.027,128
23:05:36.759.027,157
23:05:36.759.027,195
23:05:36.759.027,0
23:05:36.759.027,128
23:05:36.759.027,157
23:05:36.759.027,195
23:05:36.759.027,0
23:05:36.759.027,128
23:05:36.759.027,157
23:05:36.759.027,195
23:05:36.759.027,58
23:05:36.759.027,137
23:05:36.759.027,251
23:05:36.759.027,194
23:05:36.769.800,161
23:05:36.769.800,144
23:05:36.769.800,166
23:05:36.769.800,69
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,192
23:05:36.769.800,172
23:05:36.769.800,183
23:05:36.769.800,44
23:05:36.769.800,198
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,128
23:05:36.769.800,127
23:05:36.769.800,0
23:05:36.769.800,128
23:05:36.769.800,157
23:05:36.769.800,195
23:05:36.769.800,0
23:05:36.769.800,128
23:05:36.769.800,157
23:05:36.769.800,195
23:05:36.769.800,0
23:05:36.769.800,128
23:05:36.769.800,157
23:05:36.769.800,195
23:05:36.769.800,0
23:05:36.769.800,128
23:05:36.769.800,157
23:05:36.769.800,195
23:05:36.769.800,165
23:05:36.769.800,137
23:05:36.769.800,251
23:05:36.769.800,194
23:05:36.769.800,124
23:05:36.769.800,144
23:05:36.769.800,166
23:05:36.769.800,69
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,192
23:05:36.769.800,201
23:05:36.769.800,183
23:05:36.769.800,44
23:05:36.769.800,198
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,128
23:05:36.769.800,127
23:05:36.769.800,0
23:05:36.769.800,128
23:05:36.769.800,157
23:05:36.769.800,195
23:05:36.769.800,0
23:05:36.769.800,128
23:05:36.769.800,157
23:05:36.769.800,195
23:05:36.769.800,0
23:05:36.769.800,128
23:05:36.769.800,157
23:05:36.769.800,195
23:05:36.769.800,0
23:05:36.769.800,128
23:05:36.769.800,157
23:05:36.769.800,195
23:05:36.769.800,188
23:05:36.769.800,137
23:05:36.769.800,251
23:05:36.769.800,194
23:05:36.769.800,115
23:05:36.769.800,144
23:05:36.769.800,166
23:05:36.769.800,69
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,192
23:05:36.769.800,198
23:05:36.769.800,183
23:05:36.769.800,44
23:05:36.769.800,198
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,0
23:05:36.769.800,128
23:05:36.769.800,127
23:05:36.769.800,0
23:05:36.769.800,128
23:05:36.769.800,157
23:05:36.769.800,195
23:05:36.769.800,0
23:05:36.769.800,128
23:05:36.769.800,157
23:05:36.769.800,195
23:05:36.781.351,0
23:05:36.781.351,128
23:05:36.781.351,157
23:05:36.781.351,195
23:05:36.781.351,0
23:05:36.781.351,128
23:05:36.781.351,157
23:05:36.781.351,195
23:05:36.781.351,42
23:05:36.781.351,138
23:05:36.781.351,251
23:05:36.781.351,194
23:05:36.781.351,76
23:05:36.781.351,144
23:05:36.781.351,166
23:05:36.781.351,69
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,192
23:05:36.781.351,222
23:05:36.781.351,183
23:05:36.781.351,44
23:05:36.781.351,198
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,128
23:05:36.781.351,127
23:05:36.781.351,0
23:05:36.781.351,128
23:05:36.781.351,157
23:05:36.781.351,195
23:05:36.781.351,0
23:05:36.781.351,128
23:05:36.781.351,157
23:05:36.781.351,195
23:05:36.781.351,0
23:05:36.781.351,128
23:05:36.781.351,157
23:05:36.781.351,195
23:05:36.781.351,0
23:05:36.781.351,128
23:05:36.781.351,157
23:05:36.781.351,195
23:05:36.781.351,188
23:05:36.781.351,138
23:05:36.781.351,251
23:05:36.781.351,194
23:05:36.781.351,24
23:05:36.781.351,144
23:05:36.781.351,166
23:05:36.781.351,69
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,192
23:05:36.781.351,251
23:05:36.781.351,183
23:05:36.781.351,44
23:05:36.781.351,198
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,128
23:05:36.781.351,127
23:05:36.781.351,0
23:05:36.781.351,128
23:05:36.781.351,157
23:05:36.781.351,195
23:05:36.781.351,0
23:05:36.781.351,128
23:05:36.781.351,157
23:05:36.781.351,195
23:05:36.781.351,0
23:05:36.781.351,128
23:05:36.781.351,157
23:05:36.781.351,195
23:05:36.781.351,0
23:05:36.781.351,128
23:05:36.781.351,157
23:05:36.781.351,195
23:05:36.781.351,106
23:05:36.781.351,139
23:05:36.781.351,251
23:05:36.781.351,194
23:05:36.781.351,218
23:05:36.781.351,143
23:05:36.781.351,166
23:05:36.781.351,69
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,192
23:05:36.781.351,26
23:05:36.781.351,184
23:05:36.781.351,44
23:05:36.781.351,198
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.781.351,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,128
23:05:36.791.357,127
23:05:36.791.357,0
23:05:36.791.357,128
23:05:36.791.357,157
23:05:36.791.357,195
23:05:36.791.357,0
23:05:36.791.357,128
23:05:36.791.357,157
23:05:36.791.357,195
23:05:36.791.357,0
23:05:36.791.357,128
23:05:36.791.357,157
23:05:36.791.357,195
23:05:36.791.357,0
23:05:36.791.357,128
23:05:36.791.357,157
23:05:36.791.357,195
23:05:36.791.357,162
23:05:36.791.357,139
23:05:36.791.357,251
23:05:36.791.357,194
23:05:36.791.357,198
23:05:36.791.357,143
23:05:36.791.357,166
23:05:36.791.357,69
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,192
23:05:36.791.357,20
23:05:36.791.357,184
23:05:36.791.357,44
23:05:36.791.357,198
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,128
23:05:36.791.357,127
23:05:36.791.357,0
23:05:36.791.357,128
23:05:36.791.357,157
23:05:36.791.357,195
23:05:36.791.357,0
23:05:36.791.357,128
23:05:36.791.357,157
23:05:36.791.357,195
23:05:36.791.357,0
23:05:36.791.357,128
23:05:36.791.357,157
23:05:36.791.357,195
23:05:36.791.357,0
23:05:36.791.357,128
23:05:36.791.357,157
23:05:36.791.357,195
23:05:36.791.357,17
23:05:36.791.357,140
23:05:36.791.357,251
23:05:36.791.357,194
23:05:36.791.357,159
23:05:36.791.357,143
23:05:36.791.357,166
23:05:36.791.357,69
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,192
23:05:36.791.357,58
23:05:36.791.357,184
23:05:36.791.357,44
23:05:36.791.357,198
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,128
23:05:36.791.357,127
23:05:36.791.357,0
23:05:36.791.357,128
23:05:36.791.357,157
23:05:36.791.357,195
23:05:36.791.357,0
23:05:36.791.357,128
23:05:36.791.357,157
23:05:36.791.357,195
23:05:36.791.357,0
23:05:36.791.357,128
23:05:36.791.357,157
23:05:36.791.357,195
23:05:36.791.357,0
23:05:36.791.357,128
23:05:36.791.357,157
23:05:36.791.357,195
23:05:36.791.357,203
23:05:36.791.357,140
23:05:36.791.357,251
23:05:36.791.357,194
23:05:36.791.357,92
23:05:36.791.357,143
23:05:36.791.357,166
23:05:36.791.357,69
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,0
23:05:36.791.357,192
23:05:36.802.426,96
23:05:36.803.357,184
23:05:36.803.357,44
23:05:36.803.357,198
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,128
23:05:36.803.357,127
23:05:36.803.357,0
23:05:36.803.357,128
23:05:36.803.357,157
23:05:36.803.357,195
23:05:36.803.357,0
23:05:36.803.357,128
23:05:36.803.357,157
23:05:36.803.357,195
23:05:36.803.357,0
23:05:36.803.357,128
23:05:36.803.357,157
23:05:36.803.357,195
23:05:36.803.357,0
23:05:36.803.357,128
23:05:36.803.357,157
23:05:36.803.357,195
23:05:36.803.357,77
23:05:36.803.357,141
23:05:36.803.357,251
23:05:36.803.357,194
23:05:36.803.357,47
23:05:36.803.357,143
23:05:36.803.357,166
23:05:36.803.357,69
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,192
23:05:36.803.357,108
23:05:36.803.357,184
23:05:36.803.357,44
23:05:36.803.357,198
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,128
23:05:36.803.357,127
23:05:36.803.357,0
23:05:36.803.357,128
23:05:36.803.357,157
23:05:36.803.357,195
23:05:36.803.357,0
23:05:36.803.357,128
23:05:36.803.357,157
23:05:36.803.357,195
23:05:36.803.357,0
23:05:36.803.357,128
23:05:36.803.357,157
23:05:36.803.357,195
23:05:36.803.357,0
23:05:36.803.357,128
23:05:36.803.357,157
23:05:36.803.357,195
23:05:36.803.357,40
23:05:36.803.357,141
23:05:36.803.357,251
23:05:36.803.357,194
23:05:36.803.357,60
23:05:36.803.357,143
23:05:36.803.357,166
23:05:36.803.357,69
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,192
23:05:36.803.357,105
23:05:36.803.357,184
23:05:36.803.357,44
23:05:36.803.357,198
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,0
23:05:36.803.357,128
23:05:36.803.357,127
23:05:36.803.357,0
23:05:36.803.357,128
23:05:36.803.357,157
23:05:36.803.357,195
23:05:36.803.357,0
23:05:36.803.357,128
23:05:36.803.357,157
23:05:36.803.357,195
23:05:36.803.357,0
23:05:36.803.357,128
23:05:36.803.357,157
23:05:36.803.357,195
23:05:36.803.357,0
23:05:36.803.357,128
23:05:36.803.357,157
23:05:36.803.357,195
23:05:36.814.415,162
23:05:36.815.399,141
23:05:36.815.399,251
23:05:36.815.399,194
23:05:36.815.399,16
23:05:36.815.399,143
23:05:36.815.399,166
23:05:36.815.399,69
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,192
23:05:36.815.399,124
23:05:36.815.399,184
23:05:36.815.399,44
23:05:36.815.399,198
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,128
23:05:36.815.399,127
23:05:36.815.399,0
23:05:36.815.399,128
23:05:36.815.399,157
23:05:36.815.399,195
23:05:36.815.399,0
23:05:36.815.399,128
23:05:36.815.399,157
23:05:36.815.399,195
23:05:36.815.399,0
23:05:36.815.399,128
23:05:36.815.399,157
23:05:36.815.399,195
23:05:36.815.399,0
23:05:36.815.399,128
23:05:36.815.399,157
23:05:36.815.399,195
23:05:36.815.399,27
23:05:36.815.399,142
23:05:36.815.399,251
23:05:36.815.399,194
23:05:36.815.399,229
23:05:36.815.399,142
23:05:36.815.399,166
23:05:36.815.399,69
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,192
23:05:36.815.399,142
23:05:36.815.399,184
23:05:36.815.399,44
23:05:36.815.399,198
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,128
23:05:36.815.399,127
23:05:36.815.399,0
23:05:36.815.399,128
23:05:36.815.399,157
23:05:36.815.399,195
23:05:36.815.399,0
23:05:36.815.399,128
23:05:36.815.399,157
23:05:36.815.399,195
23:05:36.815.399,0
23:05:36.815.399,128
23:05:36.815.399,157
23:05:36.815.399,195
23:05:36.815.399,0
23:05:36.815.399,128
23:05:36.815.399,157
23:05:36.815.399,195
23:05:36.815.399,88
23:05:36.815.399,142
23:05:36.815.399,251
23:05:36.815.399,194
23:05:36.815.399,208
23:05:36.815.399,142
23:05:36.815.399,166
23:05:36.815.399,69
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,192
23:05:36.815.399,154
23:05:36.815.399,184
23:05:36.815.399,44
23:05:36.815.399,198
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,0
23:05:36.815.399,128
23:05:36.815.399,127
23:05:36.815.399,0
23:05:36.815.399,128
23:05:36.815.399,157
23:05:36.815.399,195
23:05:36.824.489,0
23:05:36.825.404,128
23:05:36.825.404,157
23:05:36.825.404,195
23:05:36.825.404,0
23:05:36.825.404,128
23:05:36.825.404,157
23:05:36.825.404,195
23:05:36.825.404,0
23:05:36.825.404,128
23:05:36.825.404,157
23:05:36.825.404,195
23:05:36.825.404,15
23:05:36.825.404,143
23:05:36.825.404,251
23:05:36.825.404,194
23:05:36.825.404,142
23:05:36.825.404,142
23:05:36.825.404,166
23:05:36.825.404,69
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,192
23:05:36.825.404,186
23:05:36.825.404,184
23:05:36.825.404,44
23:05:36.825.404,198
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,128
23:05:36.825.404,127
23:05:36.825.404,0
23:05:36.825.404,128
23:05:36.825.404,157
23:05:36.825.404,195
23:05:36.825.404,0
23:05:36.825.404,128
23:05:36.825.404,157
23:05:36.825.404,195
23:05:36.825.404,0
23:05:36.825.404,128
23:05:36.825.404,157
23:05:36.825.404,195
23:05:36.825.404,0
23:05:36.825.404,128
23:05:36.825.404,157
23:05:36.825.404,195
23:05:36.825.404,17
23:05:36.825.404,143
23:05:36.825.404,251
23:05:36.825.404,194
23:05:36.825.404,142
23:05:36.825.404,142
23:05:36.825.404,166
23:05:36.825.404,69
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,192
23:05:36.825.404,204
23:05:36.825.404,184
23:05:36.825.404,44
23:05:36.825.404,198
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,128
23:05:36.825.404,127
23:05:36.825.404,0
23:05:36.825.404,128
23:05:36.825.404,157
23:05:36.825.404,195
23:05:36.825.404,0
23:05:36.825.404,128
23:05:36.825.404,157
23:05:36.825.404,195
23:05:36.825.404,0
23:05:36.825.404,128
23:05:36.825.404,157
23:05:36.825.404,195
23:05:36.825.404,0
23:05:36.825.404,128
23:05:36.825.404,157
23:05:36.825.404,195
23:05:36.825.404,249
23:05:36.825.404,143
23:05:36.825.404,251
23:05:36.825.404,194
23:05:36.825.404,60
23:05:36.825.404,142
23:05:36.825.404,166
23:05:36.825.404,69
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,192
23:05:36.825.404,230
23:05:36.825.404,184
23:05:36.825.404,44
23:05:36.825.404,198
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.825.404,0
23:05:36.835.354,0
23:05:36.836.471,0
23:05:36.836.471,0
23:05:36.836.471,0
23:05:36.836.471,0
23:05:36.836.471,0
23:05:36.836.471,128
23:05:36.836.471,127
23:05:36.836.471,0
23:05:36.836.471,128
23:05:36.836.471,157
23:05:36.836.471,195
23:05:36.836.471,0
23:05:36.836.471,128
23:05:36.836.471,157
23:05:36.836.471,195
23:05:36.836.471,0
23:05:36.836.471,128
23:05:36.836.471,157
23:05:36.836.471,195
23:05:36.836.471,0
23:05:36.836.471,128
23:05:36.836.471,157
23:05:36.836.471,195
23:05:36.836.471,92
23:05:36.836.471,144
23:05:36.836.471,251
23:05:36.836.471,194
23:05:36.836.471,24
23:05:36.836.471,142
23:05:36.836.471,166
23:05:36.836.471,69
23:05:36.836.471,0
23:05:36.836.471,0
23:05:36.836.471,0
23:05:36.836.471,192
23:05:36.836.471,244
23:05:36.836.471,184
23:05:36.836.471,44
23:05:36.836.471,198
23:05:36.836.471,0
23:05:36.836.471,0
23:05:36.836.471,0
23:05:36.836.471,0
23:05:36.836.471,0
